,bbox_id,air_quality,area,closest_shop,cloud_cover,humidity,shops_amount,temperature,inappropriate_type,flat_roof,gabled_roof,round_roof,efficiency
6063,NY1,73,231.64448634469503,46,0.57,0.71,45,12.3,0,0,0,0,6.0
6064,NY1,80,1360.66389477769,27,0.58,0.71,93,12.32,0,1,0,0,8.0
6065,NY1,80,324.936632964664,6,0.58,0.71,123,12.32,0,0,0,0,7.0
6066,NY1,80,131.72745149866,11,0.58,0.71,92,12.32,0,0,0,0,6.0
6067,NY1,73,485.159427231129,84,0.57,0.71,36,12.3,0,0,0,0,7.0
6068,NY1,80,379.369161426075,20,0.58,0.71,53,12.32,0,0,1,0,6.0
6069,NY1,88,6667.84543745428,51,0.58,0.71,12,12.32,0,0,0,0,8.0
6070,NY1,73,475.855563220174,55,0.57,0.71,38,12.3,0,1,0,0,8.0
6071,NY1,73,582.233943515884,12,0.57,0.71,107,12.3,0,0,0,0,8.0
6072,NY1,80,3150.6070114026597,41,0.58,0.71,156,12.32,0,0,0,0,7.0
6073,NY1,73,167.073488422687,13,0.57,0.71,42,12.3,0,0,0,0,7.0
6074,NY1,80,2110.83012482668,49,0.58,0.71,85,12.32,0,0,0,0,8.0
6075,NY1,80,4418.2580066163,39,0.58,0.71,113,12.32,0,0,0,0,7.0
6076,NY1,73,227.950973488708,33,0.57,0.71,37,12.3,0,0,0,0,7.0
6077,NY1,73,661.027703782275,32,0.57,0.71,122,12.3,0,0,0,0,7.0
6078,NY1,80,14.008694935172699,13,0.58,0.71,160,12.32,0,0,0,0,6.0
6079,NY1,80,358.523781467947,22,0.58,0.71,160,12.32,0,0,0,0,9.0
6080,NY1,80,333.18204407422996,54,0.58,0.71,124,12.32,0,0,0,0,8.0
6081,NY1,80,634.373271697805,26,0.58,0.71,113,12.32,0,0,0,0,6.0
6082,NY1,73,251.945559912327,21,0.57,0.71,45,12.3,0,0,0,0,7.0
6083,NY1,80,190.30390684348401,19,0.58,0.71,66,12.32,0,1,0,0,6.0
6084,NY1,80,462.822450412135,52,0.58,0.71,104,12.32,0,0,0,0,8.0
6085,NY1,80,373.325432508341,15,0.58,0.71,67,12.32,0,0,0,0,7.0
6086,NY1,73,448.173748542189,44,0.57,0.71,38,12.3,0,0,0,0,8.0
6087,NY1,73,365.41080874384596,41,0.57,0.71,43,12.3,0,0,0,0,7.0
6088,NY1,73,1540.2876418749402,39,0.57,0.71,52,12.3,0,0,0,0,7.0
6089,NY1,80,398.99226212832804,16,0.58,0.71,91,12.32,0,0,0,0,7.0
6090,NY1,73,1192.37579227803,37,0.57,0.71,30,12.3,0,0,0,0,8.0
6091,NY1,80,1789.22667955337,44,0.58,0.71,127,12.32,0,0,0,0,7.0
6092,NY1,73,243.71255622592201,17,0.57,0.71,109,12.3,0,0,0,0,7.0
6093,NY1,88,188.480531858551,21,0.58,0.71,36,12.32,0,0,0,0,7.0
6094,NY1,73,316.85308438978296,60,0.57,0.71,37,12.3,0,0,0,0,6.0
6095,NY1,73,147.74582179645202,76,0.57,0.71,37,12.3,0,0,0,0,7.0
6096,NY1,73,418.867243589194,39,0.57,0.71,37,12.3,0,0,0,0,8.0
6097,NY1,73,385.552309456605,69,0.57,0.71,40,12.3,0,0,0,0,8.0
6098,NY1,80,1086.6125353783,56,0.58,0.71,146,12.32,0,1,0,0,9.0
6099,NY1,73,224.21358249558602,12,0.57,0.71,82,12.3,0,0,0,0,8.0
6100,NY2,80,88.8869624423279,225,0.57,0.72,20,12.29,0,1,0,0,7.0
6101,NY2,80,257.17932063670503,245,0.57,0.72,24,12.29,0,0,0,0,8.0
6102,NY2,80,516.164858786472,58,0.57,0.72,19,12.29,0,0,0,0,6.0
6103,NY2,80,119.35050590849701,311,0.57,0.72,13,12.29,0,0,0,0,6.0
6104,NY2,80,222.972798392151,133,0.57,0.72,26,12.29,0,0,0,0,8.0
6105,NY2,80,192.686191092901,23,0.57,0.72,42,12.29,0,0,0,0,7.0
6106,NY2,80,185.88724732811198,15,0.57,0.72,38,12.29,0,0,0,0,8.0
6107,NY2,80,454.34051394568496,50,0.57,0.72,34,12.29,0,0,0,0,7.0
6108,NY2,80,218.27019181593602,215,0.57,0.72,17,12.29,0,0,0,0,6.0
6109,NY2,80,153.772260781817,246,0.57,0.72,16,12.29,0,0,0,0,8.0
6110,NY2,80,1412.47615228362,41,0.57,0.72,37,12.29,1,0,0,0,0.0
6111,NY2,80,135.112322337391,34,0.57,0.72,41,12.29,0,0,0,0,6.0
6112,NY2,80,113.972934337808,112,0.57,0.72,22,12.29,0,0,1,0,5.0
6113,NY2,80,180.529336973816,34,0.57,0.72,36,12.29,0,0,0,0,8.0
6114,NY2,80,456.42992201425596,18,0.57,0.72,42,12.29,0,0,0,0,6.0
6115,NY2,80,516.044663756802,85,0.57,0.72,19,12.29,0,0,0,0,6.0
6116,NY2,80,119.201129495434,53,0.57,0.72,34,12.29,0,0,0,0,6.0
6117,NY2,80,1297.5898458639301,38,0.57,0.72,41,12.29,0,0,0,0,8.0
6118,NY2,80,128.582963641235,75,0.57,0.72,43,12.29,0,1,0,0,6.0
6119,NY2,80,53.8882402742621,83,0.57,0.72,34,12.29,0,0,0,0,5.0
6120,NY2,80,139.040038717582,42,0.57,0.72,33,12.29,0,0,0,0,6.0
6121,NY2,80,217.82136408990897,53,0.57,0.72,40,12.29,0,0,0,0,7.0
6122,NY2,80,297.600825023633,148,0.57,0.72,18,12.29,1,0,0,0,0.0
6123,NY2,80,1026.96200556638,44,0.57,0.72,42,12.29,0,0,0,0,8.0
6124,NY2,80,238.049474069767,121,0.57,0.72,31,12.29,0,0,0,0,5.0
6125,NY2,80,303.31637149784,56,0.57,0.72,40,12.29,0,1,0,0,8.0
6126,NY2,80,229.498683980774,65,0.57,0.72,32,12.29,0,0,0,0,7.0
6127,NY2,80,342.341092535447,20,0.57,0.72,39,12.29,0,0,0,0,8.0
6128,NY2,80,181.39155590718102,79,0.57,0.72,33,12.29,0,0,0,1,4.0
6129,NY2,80,339.073171302522,112,0.57,0.72,33,12.29,0,0,0,0,6.0
6130,NY2,80,217.13884882971297,16,0.57,0.72,40,12.29,1,0,0,0,0.0
6131,NY2,80,709.362477794368,99,0.57,0.72,37,12.29,0,0,0,0,6.0
6132,NY2,80,280.936231164951,53,0.57,0.72,40,12.29,0,0,0,0,7.0
6133,NY2,80,341.81729958628,48,0.57,0.72,33,12.29,0,1,0,0,6.0
6134,NY2,80,105.36266098304002,72,0.57,0.72,32,12.29,0,0,0,0,6.0
6135,NY2,80,187.79225955589501,225,0.57,0.72,14,12.29,0,0,0,0,7.0
6136,NY2,80,162.622339012451,14,0.57,0.72,42,12.29,0,0,0,0,6.0
6137,NY2,80,212.032406809402,248,0.57,0.72,14,12.29,0,1,0,0,6.0
6138,NY2,80,168.368187300779,49,0.57,0.72,34,12.29,0,0,0,0,6.0
6139,NY2,80,150.44069238183098,38,0.57,0.72,43,12.29,0,0,0,0,6.0
6140,NY2,80,127.23917496220501,15,0.57,0.72,39,12.29,0,0,0,0,8.0
6141,NY2,80,176.72472421236301,63,0.57,0.72,42,12.29,0,0,0,0,7.0
6142,NY2,80,260.256736110624,80,0.57,0.72,32,12.29,0,0,0,0,8.0
6143,NY2,80,95.1174480836026,48,0.57,0.72,30,12.29,0,0,0,0,6.0
6144,NY2,80,91.3243838352313,16,0.57,0.72,41,12.29,0,1,0,0,7.0
6145,NY2,80,961.778039441465,495,0.57,0.72,1,12.29,0,0,0,0,7.0
6146,NY2,80,101.729120153736,26,0.57,0.72,40,12.29,0,0,0,0,6.0
6147,NY2,80,985.135110780531,157,0.57,0.72,28,12.29,0,0,0,0,6.0
6148,NY2,80,241.433920197575,43,0.57,0.72,37,12.29,0,0,0,0,7.0
6149,NY2,80,162.413363889459,32,0.57,0.72,42,12.29,0,1,0,0,6.0
6150,NY2,80,172.61973968743098,186,0.57,0.72,22,12.29,0,0,0,0,7.0
6151,NY2,80,166.661837260163,39,0.57,0.72,42,12.29,0,0,0,0,6.0
6152,NY2,80,136.01086805727698,68,0.57,0.72,36,12.29,0,0,0,0,6.0
6153,NY2,80,495.61729012262197,316,0.57,0.72,13,12.29,0,0,0,0,6.0
6154,NY2,80,155.171593173323,17,0.57,0.72,33,12.29,0,0,0,0,8.0
6155,NY2,80,139.737855968947,87,0.57,0.72,43,12.29,0,0,0,0,6.0
6156,NY2,80,94.99129443152441,47,0.57,0.72,24,12.29,0,0,0,0,7.0
6157,NY2,80,161.733664627563,10,0.57,0.72,38,12.29,0,0,0,0,5.0
6158,NY2,80,181.068319640033,235,0.57,0.72,22,12.29,0,0,0,0,6.0
6159,NY2,80,175.81843668685502,65,0.57,0.72,29,12.29,0,0,0,0,6.0
6160,NY2,80,104.73030842763599,32,0.57,0.72,34,12.29,0,0,0,0,6.0
6161,NY2,80,180.166820245841,76,0.57,0.72,37,12.29,0,1,0,0,6.0
6162,NY2,80,195.270459539649,14,0.57,0.72,36,12.29,0,0,0,0,6.0
6163,NY2,80,183.631305360337,152,0.57,0.72,20,12.29,0,1,0,0,8.0
6164,NY2,80,186.14663601401298,51,0.57,0.72,41,12.29,0,0,0,0,6.0
6165,NY2,80,123.713653397769,87,0.57,0.72,22,12.29,0,0,0,0,6.0
6166,NY2,80,105.747168544642,29,0.57,0.72,39,12.29,0,0,0,0,6.0
6167,NY2,80,98.11887753433581,21,0.57,0.72,43,12.29,0,1,0,0,8.0
6168,NY2,80,95.29393973306941,41,0.57,0.72,40,12.29,0,0,0,0,8.0
6169,NY2,80,327.088147854915,16,0.57,0.72,38,12.29,0,0,0,0,7.0
6170,NY2,80,100.96281983944,18,0.57,0.72,33,12.29,0,0,0,0,6.0
6171,NY2,80,235.330634698068,141,0.57,0.72,26,12.29,0,0,0,0,7.0
6172,NY2,80,215.916908005864,3,0.57,0.72,40,12.29,0,0,1,0,7.0
6173,NY2,80,181.39111931444802,86,0.57,0.72,32,12.29,0,0,0,0,6.0
6174,NY2,80,183.198868553592,12,0.57,0.72,43,12.29,0,0,0,0,6.0
6175,NY2,80,297.983166770202,188,0.57,0.72,22,12.29,0,1,0,0,7.0
6176,NY2,80,208.33821650259603,191,0.57,0.72,20,12.29,0,0,1,0,5.0
6177,NY2,80,223.20246344544498,45,0.57,0.72,37,12.29,0,0,0,0,7.0
6178,NY2,80,275.09428935696604,33,0.57,0.72,35,12.29,0,0,0,0,8.0
6179,NY2,80,1465.3732033676501,184,0.57,0.72,21,12.29,0,0,0,0,8.0
6180,NY2,80,138.353723564772,20,0.57,0.72,40,12.29,0,0,0,0,8.0
6181,NY2,80,93.6542283410787,59,0.57,0.72,43,12.29,0,0,0,0,6.0
6182,NY2,80,106.554619275563,37,0.57,0.72,29,12.29,0,0,0,0,7.0
6183,NY2,80,185.10656103438,49,0.57,0.72,43,12.29,0,0,0,0,6.0
6184,NY2,80,160.16097285707,139,0.57,0.72,32,12.29,0,0,0,0,7.0
6185,NY2,80,119.468371984081,43,0.57,0.72,34,12.29,0,0,0,0,7.0
6186,NY2,80,84.5479270907792,80,0.57,0.72,42,12.29,0,0,0,0,6.0
6187,NY2,80,148.666033513565,13,0.57,0.72,43,12.29,0,0,0,0,8.0
6188,NY2,80,211.486022443997,43,0.57,0.72,26,12.29,1,0,0,0,0.0
6189,NY2,80,214.68485919018997,34,0.57,0.72,41,12.29,0,0,0,0,7.0
6190,NY2,80,186.006565418393,67,0.57,0.72,36,12.29,0,0,0,0,7.0
6191,NY2,80,159.05564165061,10,0.57,0.72,41,12.29,0,0,0,0,6.0
6192,NY2,80,162.47011629287599,8,0.57,0.72,35,12.29,0,0,0,0,8.0
6193,NY2,80,702.7451835707969,69,0.57,0.72,36,12.29,0,0,0,0,9.0
6194,NY2,80,177.570482594734,3,0.57,0.72,39,12.29,0,0,0,0,8.0
6195,NY2,80,129.015689980173,31,0.57,0.72,41,12.29,0,0,0,0,6.0
6196,NY2,80,182.757325086207,27,0.57,0.72,40,12.29,0,0,0,0,8.0
6197,NY2,80,153.491656772087,66,0.57,0.72,43,12.29,0,0,0,0,6.0
6198,NY2,80,1700.0404491110198,521,0.57,0.72,0,12.29,0,0,0,0,5.0
6199,NY2,80,125.243524090958,62,0.57,0.72,39,12.29,0,0,0,0,7.0
6200,NY3,81,114.29393846602699,167,0.57,0.71,15,12.25,1,0,0,0,0.0
6201,NY3,81,502.78743798278197,107,0.57,0.71,26,12.25,0,1,0,0,7.0
6202,NY3,81,763.753788360087,201,0.57,0.71,8,12.25,0,1,0,0,9.0
6203,NY3,81,352.552433499578,35,0.57,0.71,23,12.25,0,0,0,0,7.0
6204,NY3,81,305.599735392313,13,0.57,0.71,25,12.25,0,0,0,0,6.0
6205,NY3,81,192.13147241913398,11,0.57,0.71,31,12.25,0,0,1,0,7.0
6206,NY3,81,1105.85247294259,36,0.57,0.71,25,12.25,0,0,0,0,6.0
6207,NY3,81,173.751882812691,57,0.57,0.71,31,12.25,0,1,0,0,6.0
6208,NY3,81,169.109841710106,218,0.57,0.71,8,12.25,0,1,0,0,7.0
6209,NY3,81,240.19516227138402,89,0.57,0.71,29,12.25,0,0,0,0,6.0
6210,NY3,81,205.517518467323,79,0.57,0.71,20,12.25,0,0,0,0,9.0
6211,NY3,81,231.466325506955,16,0.57,0.71,29,12.25,0,0,0,0,8.0
6212,NY3,81,207.669113403218,241,0.57,0.71,7,12.25,0,1,0,0,8.0
6213,NY3,81,209.142592208536,56,0.57,0.71,29,12.25,0,0,0,0,6.0
6214,NY3,81,294.373977594663,36,0.57,0.71,27,12.25,0,1,0,0,7.0
6215,NY3,81,554.13263854899,31,0.57,0.71,32,12.25,0,0,0,0,6.0
6216,NY3,81,3351.31646638284,145,0.57,0.71,23,12.25,0,0,0,0,7.0
6217,NY3,81,539.51682822903,59,0.57,0.71,30,12.25,0,0,0,0,7.0
6218,NY3,81,377.234954882059,55,0.57,0.71,32,12.25,0,0,0,0,6.0
6219,NY3,81,333.644135201852,57,0.57,0.71,25,12.25,0,0,0,0,8.0
6220,NY3,81,832.102300897473,50,0.57,0.71,25,12.25,0,0,0,0,8.0
6221,NY3,81,189.09953796315497,30,0.57,0.71,30,12.25,0,0,1,0,7.0
6222,NY3,81,195.612342917155,15,0.57,0.71,24,12.25,0,0,0,0,7.0
6223,NY3,81,379.234440546636,69,0.57,0.71,25,12.25,0,0,0,0,7.0
6224,NY3,81,587.442637721252,127,0.57,0.71,26,12.25,0,0,0,0,6.0
6225,NY3,81,106.12941033695,211,0.57,0.71,10,12.25,0,0,0,0,5.0
6226,NY3,81,188.8307756434,96,0.57,0.71,25,12.25,0,0,0,0,7.0
6227,NY3,81,123.351301959128,103,0.57,0.71,26,12.25,0,1,0,0,8.0
6228,NY3,81,143.846959904432,20,0.57,0.71,30,12.25,0,0,0,0,8.0
6229,NY3,81,839.304194263013,95,0.57,0.71,15,12.25,0,0,0,0,8.0
6230,NY3,81,227.403896401787,23,0.57,0.71,13,12.25,0,0,0,0,7.0
6231,NY3,81,161.1347091037,99,0.57,0.71,23,12.25,0,0,0,0,8.0
6232,NY3,81,157.337018196151,19,0.57,0.71,30,12.25,0,0,0,0,8.0
6233,NY3,81,112.76043296512199,148,0.57,0.71,18,12.25,0,0,0,0,6.0
6234,NY3,81,2388.0277321925,129,0.57,0.71,25,12.25,0,0,0,0,6.0
6235,NY3,81,2357.87732470066,86,0.57,0.71,11,12.25,0,0,0,0,7.0
6236,NY3,81,175.687886151097,44,0.57,0.71,24,12.25,0,1,0,0,9.0
6237,NY3,81,622.176696697336,57,0.57,0.71,32,12.25,0,0,0,0,8.0
6238,NY3,81,1222.31092908925,134,0.57,0.71,30,12.25,0,1,0,0,7.0
6239,NY3,81,177.33565836286598,53,0.57,0.71,30,12.25,0,1,0,0,6.0
6240,NY3,81,199.293138853755,14,0.57,0.71,32,12.25,0,0,0,0,8.0
6241,NY3,81,1900.5040016050698,117,0.57,0.71,24,12.25,0,0,0,0,7.0
6242,NY3,81,68.1123442639254,62,0.57,0.71,27,12.25,0,0,0,0,5.0
6243,NY3,81,620.005602481211,9,0.57,0.71,32,12.25,0,0,0,0,7.0
6244,NY3,81,276.217606565309,70,0.57,0.71,26,12.25,0,1,0,0,8.0
6245,NY3,81,192.932946488938,18,0.57,0.71,32,12.25,0,0,0,0,8.0
6246,NY3,81,1432.45435575931,57,0.57,0.71,28,12.25,0,0,0,0,8.0
6247,NY3,81,113.54088584996799,23,0.57,0.71,29,12.25,0,0,0,0,7.0
6248,NY3,81,868.0239041629901,77,0.57,0.71,10,12.25,0,0,0,0,8.0
6249,NY3,81,275.776889498765,37,0.57,0.71,32,12.25,0,0,0,0,7.0
6250,NY3,81,250.74582191832002,36,0.57,0.71,29,12.25,0,0,0,0,8.0
6251,NY3,81,1208.67894934943,95,0.57,0.71,25,12.25,0,0,0,0,6.0
6252,NY3,81,198.171522100501,66,0.57,0.71,21,12.25,0,0,0,0,6.0
6253,NY3,81,481.77918357182097,113,0.57,0.71,25,12.25,0,0,1,0,5.0
6254,NY3,81,1088.31720091612,96,0.57,0.71,24,12.25,0,0,0,0,8.0
6255,NY3,81,203.330840144772,63,0.57,0.71,22,12.25,0,1,0,0,7.0
6256,NY3,81,280.259193556977,8,0.57,0.71,28,12.25,0,0,0,0,8.0
6257,NY3,81,194.859020821359,54,0.57,0.71,32,12.25,0,0,0,0,7.0
6258,NY3,81,371.93176022872905,52,0.57,0.71,25,12.25,0,0,0,0,7.0
6259,NY3,81,302.662035202537,20,0.57,0.71,30,12.25,0,0,0,0,7.0
6260,NY3,81,911.0159673843941,97,0.57,0.71,27,12.25,0,0,0,0,8.0
6261,NY3,81,46.3019080558527,19,0.57,0.71,28,12.25,0,0,1,0,5.0
6262,NY3,81,118.56504785742099,144,0.57,0.71,24,12.25,0,0,0,0,8.0
6263,NY3,81,243.645457262198,50,0.57,0.71,28,12.25,0,0,0,0,8.0
6264,NY3,81,405.864502408359,34,0.57,0.71,10,12.25,0,0,0,0,8.0
6265,NY3,81,180.284267347819,14,0.57,0.71,22,12.25,0,0,0,0,6.0
6266,NY3,81,242.272865840664,30,0.57,0.71,29,12.25,0,0,0,0,6.0
6267,NY3,81,1672.08589745121,100,0.57,0.71,27,12.25,0,0,0,0,6.0
6268,NY3,81,168.617986306869,29,0.57,0.71,29,12.25,0,0,0,0,8.0
6269,NY3,81,204.53547787525798,23,0.57,0.71,27,12.25,0,0,0,0,6.0
6270,NY3,81,1548.42293453734,85,0.57,0.71,24,12.25,0,0,0,0,6.0
6271,NY3,81,1541.8980564030498,108,0.57,0.71,18,12.25,0,0,0,0,7.0
6272,NY3,81,872.918676202324,21,0.57,0.71,32,12.25,0,1,0,0,8.0
6273,NY3,81,1065.87295512891,154,0.57,0.71,24,12.25,0,0,0,0,7.0
6274,NY3,81,2088.51199693451,59,0.57,0.71,24,12.25,0,0,0,0,8.0
6275,NY3,81,1580.60556465147,40,0.57,0.71,27,12.25,0,0,0,0,8.0
6276,NY3,81,862.626912093572,116,0.57,0.71,29,12.25,0,0,0,0,8.0
6277,NY3,81,1352.5066225573,64,0.57,0.71,28,12.25,0,0,0,0,6.0
6278,NY3,81,216.94021957836898,46,0.57,0.71,21,12.25,0,0,0,0,7.0
6279,NY3,81,614.624230263218,147,0.57,0.71,22,12.25,0,0,0,1,6.0
6280,NY3,81,523.405859134705,57,0.57,0.71,23,12.25,0,0,0,0,8.0
6281,NY3,81,113.13343890678101,205,0.57,0.71,8,12.25,0,1,0,0,6.0
6282,NY3,81,1572.7079001597,31,0.57,0.71,26,12.25,0,0,0,0,6.0
6283,NY3,81,226.49452844193698,100,0.57,0.71,25,12.25,0,0,0,0,7.0
6284,NY3,81,75.43771400652409,99,0.57,0.71,28,12.25,0,0,0,0,6.0
6285,NY3,81,368.361358976952,114,0.57,0.71,19,12.25,0,0,0,0,6.0
6286,NY3,81,105.024449473076,204,0.57,0.71,11,12.25,0,0,0,0,8.0
6287,NY3,81,513.234628161676,29,0.57,0.71,26,12.25,0,0,0,0,7.0
6288,NY3,81,200.04359767767102,156,0.57,0.71,24,12.25,0,0,0,1,7.0
6289,NY3,81,224.402454742047,58,0.57,0.71,31,12.25,0,0,0,0,7.0
6290,NY3,81,1201.69474193513,124,0.57,0.71,21,12.25,0,0,0,0,7.0
6291,NY3,81,371.45339839956495,18,0.57,0.71,30,12.25,0,0,0,0,7.0
6292,NY3,81,555.281245421413,43,0.57,0.71,31,12.25,0,0,0,0,6.0
6293,NY3,81,150.427865282069,178,0.57,0.71,9,12.25,0,0,0,0,6.0
6294,NY3,81,218.592534988744,83,0.57,0.71,21,12.25,0,0,0,0,6.0
6295,NY3,81,520.9351918387609,55,0.57,0.71,30,12.25,0,0,0,0,7.0
6296,NY3,81,607.1970716768479,125,0.57,0.71,14,12.25,1,0,0,0,0.0
6297,NY3,81,304.68205009413504,17,0.57,0.71,22,12.25,0,0,0,0,6.0
6298,NY3,81,216.816716186315,31,0.57,0.71,24,12.25,0,0,0,0,7.0
6299,NY3,81,229.146339670757,17,0.57,0.71,26,12.25,0,0,0,0,6.0
6300,NY4,82,84.7280990441368,280,0.57,0.71,4,12.3,0,0,0,0,7.0
6301,NY4,82,939.990492997009,160,0.57,0.71,7,12.3,0,0,0,0,7.0
6302,NY4,82,232.59570585817698,162,0.57,0.71,7,12.3,0,0,0,0,7.0
6303,NY4,82,415.977686331923,145,0.57,0.71,7,12.3,0,0,0,0,6.0
6304,NY4,82,232.948089728507,386,0.57,0.71,7,12.3,0,0,0,0,6.0
6305,NY4,82,911.918316342028,180,0.57,0.71,7,12.3,0,0,0,0,8.0
6306,NY4,82,1040.1569028738,252,0.57,0.71,7,12.3,0,0,0,0,6.0
6307,NY4,82,92.5192424186102,288,0.57,0.71,5,12.3,0,0,0,0,7.0
6308,NY4,82,11308.769759581299,136,0.57,0.71,7,12.3,0,0,0,0,7.0
6309,NY4,82,1504.32471826232,110,0.57,0.71,7,12.3,0,0,0,0,6.0
6310,NY4,82,5377.09655568305,160,0.57,0.71,7,12.3,0,0,0,0,7.0
6311,NY4,82,711.07962826801,329,0.57,0.71,7,12.3,0,0,0,0,7.0
6312,NY4,82,239.56281924162002,189,0.57,0.71,7,12.3,0,0,0,0,6.0
6313,NY4,82,448.357434175567,70,0.57,0.71,7,12.3,0,0,0,0,8.0
6314,NY4,82,475.022793378614,187,0.57,0.71,7,12.3,0,0,0,0,5.0
6315,NY4,82,190.28455829626998,11,0.57,0.71,7,12.3,0,1,0,0,7.0
6316,NY4,82,1753.4563573682,442,0.57,0.71,4,12.3,0,0,0,0,6.0
6317,NY4,82,101.293290005802,299,0.57,0.71,7,12.3,0,0,0,0,6.0
6318,NY4,82,1339.0076751107902,195,0.57,0.71,7,12.3,0,0,0,0,5.0
6319,NY4,82,146.428675621761,69,0.57,0.71,7,12.3,0,1,0,0,6.0
6320,NY4,82,28475.412403695602,456,0.57,0.71,3,12.3,0,1,0,0,7.0
6321,NY4,82,1224.9322086038999,325,0.57,0.71,7,12.3,0,0,0,0,7.0
6322,NY4,82,367.400911022801,51,0.57,0.71,7,12.3,0,0,0,0,6.0
6323,NY4,82,454.31441733080004,382,0.57,0.71,7,12.3,0,0,0,0,6.0
6324,NY4,82,28.9613757278714,31,0.57,0.71,7,12.3,0,0,0,0,7.0
6325,NY4,82,417.152536277051,130,0.57,0.71,7,12.3,0,0,0,0,7.0
6326,NY4,82,91.81436344855379,274,0.57,0.71,4,12.3,0,1,0,0,7.0
6327,NY4,82,1777.75561531332,219,0.57,0.71,7,12.3,0,0,0,0,7.0
6328,NY4,82,12657.4028721239,114,0.57,0.71,7,12.3,0,1,0,0,7.0
6329,NY4,82,288.124095040298,108,0.57,0.71,7,12.3,0,0,0,0,8.0
6330,NY4,82,1451.0820199119598,162,0.57,0.71,4,12.3,0,0,0,0,6.0
6331,NY4,82,474.75495310868894,273,0.57,0.71,7,12.3,0,0,0,0,6.0
6332,NY4,82,110.39407320447799,257,0.57,0.71,5,12.3,0,0,0,0,6.0
6333,NY4,82,190.21288623091098,299,0.57,0.71,4,12.3,0,0,0,0,5.0
6334,NY4,82,173.798175741455,274,0.57,0.71,7,12.3,0,0,0,1,5.0
6335,NY4,82,210.888520301963,87,0.57,0.71,7,12.3,0,0,0,0,6.0
6336,NY4,82,137.925531660145,259,0.57,0.71,7,12.3,0,1,0,0,8.0
6337,NY4,82,875.945071758747,182,0.57,0.71,7,12.3,0,0,0,0,7.0
6338,NY4,82,37.743202181191705,49,0.57,0.71,7,12.3,0,0,0,0,8.0
6339,NY4,82,214.82601126883998,169,0.57,0.71,7,12.3,0,0,0,0,6.0
6340,NY4,82,177.16807042612598,11,0.57,0.71,7,12.3,0,0,0,0,7.0
6341,NY4,82,460.79034667673795,494,0.57,0.71,1,12.3,0,0,0,0,6.0
6342,NY4,82,819.819806180561,345,0.57,0.71,4,12.3,0,0,0,0,8.0
6343,NY4,82,1602.44331995461,281,0.57,0.71,7,12.3,0,0,0,0,6.0
6344,NY4,82,1259.35498587449,187,0.57,0.71,7,12.3,0,0,0,0,8.0
6345,NY4,82,106.271126224998,265,0.57,0.71,5,12.3,0,0,0,0,8.0
6346,NY4,82,216.17612702109798,15,0.57,0.71,7,12.3,0,0,0,0,7.0
6347,NY4,82,67.8550558063274,265,0.57,0.71,5,12.3,0,0,0,0,6.0
6348,NY4,82,214.073998874568,78,0.57,0.71,7,12.3,0,0,0,0,6.0
6349,NY4,82,1087.83382663468,201,0.57,0.71,7,12.3,0,0,0,0,8.0
6350,NY4,82,72.8702470512571,271,0.57,0.71,4,12.3,0,1,0,0,7.0
6351,NY4,82,150.058740528612,106,0.57,0.71,7,12.3,0,0,1,0,8.0
6352,NY4,82,357.98614629061797,273,0.57,0.71,7,12.3,0,0,0,0,7.0
6353,NY4,82,549.453940186412,312,0.57,0.71,7,12.3,0,0,0,0,6.0
6354,NY4,82,1795.0870380211,183,0.57,0.71,7,12.3,0,0,0,0,7.0
6355,NY4,82,1986.36514314045,307,0.57,0.71,7,12.3,0,1,0,0,6.0
6356,NY4,82,521.598203747535,230,0.57,0.71,7,12.3,0,0,0,0,7.0
6357,NY4,82,236.953057374256,421,0.57,0.71,4,12.3,0,0,0,0,6.0
6358,NY4,82,859.498909974306,68,0.57,0.71,7,12.3,0,0,0,0,6.0
6359,NY4,82,199.14892356083402,1215,0.57,0.71,0,12.3,0,0,0,0,6.0
6360,NY4,82,248.47861494732,88,0.57,0.71,7,12.3,0,1,0,0,9.0
6361,NY4,82,1010.4512285772802,229,0.57,0.71,7,12.3,0,0,0,0,8.0
6362,NY4,82,231.941098458495,356,0.57,0.71,5,12.3,0,0,0,0,6.0
6363,NY4,82,599.643010097795,245,0.57,0.71,7,12.3,0,0,0,0,7.0
6364,NY4,82,488.393500075571,297,0.57,0.71,7,12.3,0,0,0,0,7.0
6365,NY4,82,129.385190045828,17,0.57,0.71,7,12.3,0,0,0,0,5.0
6366,NY4,82,88.4003419101256,272,0.57,0.71,5,12.3,0,0,0,0,8.0
6367,NY4,82,80.009976414258,289,0.57,0.71,4,12.3,0,0,0,0,5.0
6368,NY4,82,233.673940515538,309,0.57,0.71,4,12.3,0,0,0,0,6.0
6369,NY4,82,1125.26493410052,482,0.57,0.71,1,12.3,0,0,0,1,6.0
6370,NY4,82,452.80334715594904,316,0.57,0.71,7,12.3,0,0,0,0,7.0
6371,NY4,82,152.123041027016,181,0.57,0.71,7,12.3,0,1,0,0,8.0
6372,NY4,82,204.363785677998,99,0.57,0.71,7,12.3,0,0,1,0,4.0
6373,NY4,82,1945.5491460931198,153,0.57,0.71,7,12.3,0,0,0,0,7.0
6374,NY4,82,356.00377067057406,146,0.57,0.71,7,12.3,0,0,0,0,6.0
